filer_id,Filer,Business Phone,WhaleScore 1 Yr Equal-Wt,WhaleScore 1 Yr Mgr-Wt,Fund Size,Holdings,MV,Turnover,% in Top 10,Perf Equal QoQ,Perf Equal All,Perf Mgr QoQ,Perf Mgr All,Earliest 13F,Perf Equal 1 Year,Perf Equal 5 Year,Perf Mgr-Wt 1 Year,Perf Mgr-Wt 5 Year,3 Yr Perf Annualized,5 Yr Perf Annualized,7 Yr Perf Annualized,10 Yr Perf Annualized,3 Yr Perf Mgr-Weight Annualized,5 Yr Perf Mgr-Weight Annualized,7 Yr Perf Mgr-Weight Annualized,10 Yr Perf Mgr-Weight Annualized,Avg Time in Top 10,Avg Time Held,Filer CIK,Filer Zip Code,Change in MV,Put Count,Call Count,Prior MV,State,City,Shares Traded,3-Year Sortino Equal Weight,STDDEV 3-Year,5 Yr Beta,3 Yr Alpha,ETF AUM,ETF AUM %,Investing Styles,Fund Classifications,First Date 13F Was Filed,Previous MV,Country
305827,"UNIPLAN INVESTMENT COUNSEL, INC.",262-534-3000,57,49,Small,127.0,1272848000.0,11.0236,38.6168,-1.17,65.93,-1.89,64.09,2015-08-07 04:00:00 UTC,8.69,12.42,7.57,10.99,-0.88,2.37,4.71,,-1.47,2.11,4.64,,14.2,11.9344,0001520710,53202,-5.423,0,0,1345833000.0,WI,MILWAUKEE,4521569.0,-0.1748,0.215,1.0723,-11.18,28917000.0,2.272,"REAL ESTATE concentrated,Long-Term Focus,Low BETA Stock Focus",Investment Advisor,2015-08-07 04:00:00 UTC,1345833000.0,United States
659573,"UNIQUE WEALTH STRATEGIES, LLC",630-318-0565,,,Micro,217.0,204219401.0,68.1564,29.9013,5.83,5.22,6.26,5.72,2024-02-05 05:00:00 UTC,0.0,0.0,,,,,,,,,,,0.5,0.5307,0002009809,60527,36.1849,0,0,149957449.0,IL,BURR RIDGE,1987872.0,-0.0956,0.137,0.7297,,74202785.0,36.335,"",Investment Advisor,2024-02-05 05:00:00 UTC,149957449.0,United States
621881,"UNIQUE WEALTH, LLC",813-816-2028,,,Small,89.0,354186640.0,12.7907,67.582,4.08,25.2,4.67,27.97,2023-01-25 05:00:00 UTC,19.71,0.0,23.6,,,,,,,,,,3.3,3.6512,0001957124,33759,14.7146,0,0,308754725.0,FL,CLEARWATER,696089.0,0.4234,0.1203,0.8518,,310247450.0,87.594,"",Investment Advisor,2023-01-25 05:00:00 UTC,308754725.0,United States
389957,UNISON ADVISORS LLC,6462907697,62,67,Small,181.0,1012713544.0,2.2346,67.6719,4.35,78.33,6.69,91.26,2018-01-24 05:00:00 UTC,21.89,85.02,22.65,93.73,3.64,13.089999999999998,,,4.5,14.14,,,10.2,12.3966,0001695818,20036,7.3953,0,0,942977245.0,DC,WASHINGTON,599385.0,0.0555,0.1453,0.8711,-4.2,770840668.0,76.116,"FINANCE concentrated,Low BETA Stock Focus",Investment Advisor,2018-01-24 05:00:00 UTC,942977245.0,United States
499370,UNISON ASSET MANAGEMENT LLC,786-971-5105,74,72,Micro,36.0,190978346.0,11.1111,66.6727,5.74,55.91,6.21,62.86,2021-02-05 05:00:00 UTC,31.27,0.0,34.91,,9.93,,,,11.24,,,,9.5,9.4242,0001840755,33160,12.1164,0,0,170339384.0,FL,NORTH MIAMI BEACH,202661.0,0.4277,0.1674,0.902,0.93,1316150.0,0.689,"","Investment Advisor,Hedge Fund",2021-02-05 05:00:00 UTC,170339384.0,United States
661038,UNISPHERE ESTABLISHMENT,423-230-0010,,,Mid,78.0,9897936771.0,38.4615,66.3757,0.21,0.04,1.46,0.51,2024-02-14 05:00:00 UTC,0.0,0.0,,,,,,,,,,,0.8,0.7619,0002012090,9490,2.3719,0,0,9668603674.0,N2,VADUZ,19874753.0,-0.2143,0.1525,0.8872,,21641400.0,0.219,"","",2024-02-14 05:00:00 UTC,9668603674.0,LIECHTENSTEIN
643119,UNISUPER MANAGEMENT PTY LTD,61388317104,,,Large,1020.0,10447347092.0,28.1373,36.2783,6.79,16.73,6.65,17.81,2023-08-14 04:00:00 UTC,0.0,0.0,,,,,,,,,,,1.9,2.1501,0001989400,3000,15.591,0,0,9038202167.0,C3,"MELBOURNE, VICTORIA",29596270.0,0.1485,0.1736,0.9945,,0.0,0.0,"","",2023-08-14 04:00:00 UTC,9038202167.0,AUSTRALIA
661206,"UNITED ADVISOR GROUP, LLC",888-242-4912,,,Small,214.0,266076131.0,76.1682,27.0604,3.63,2.54,4.07,3.0,2024-02-16 05:00:00 UTC,0.0,0.0,,,,,,,,,,,0.4,0.2429,0002004873,45215,220.1205,0,0,83117499.0,OH,CINCINNATI,5171697.0,-0.2194,0.1055,0.6208,,152297983.0,57.238,"",Investment Advisor,2024-02-16 05:00:00 UTC,83117499.0,United States
3017,UNITED AMERICAN SECURITIES INC. (D/B/A UAS ASSET MANAGEMENT),2129835822,73,77,Small,23.0,374147004.0,47.8261,97.1964,1.9,443.34,2.05,516.48,2006-02-07 05:00:00 UTC,32.25,96.32,24.27,112.46,4.17,14.44,13.059999999999999,11.700000000000001,8.93,16.27,14.89,12.83,11.9,16.6667,0001349353,10017,-4.9286,0,0,393543038.0,NY,NEW YORK,863309.0,0.0587,0.2244,1.2165,-6.87,0.0,0.0,Mega-Cap Focus,"Investment Advisor,Hedge Fund",2006-02-07 05:00:00 UTC,393543038.0,United States
199304,"UNITED ASSET STRATEGIES, INC.",516-222-0021,46,62,Small,254.0,1001347338.0,16.2393,27.6472,5.36,251.77,5.0,251.65,2013-02-07 05:00:00 UTC,36.5,109.01,36.2,111.5,12.41,15.89,12.68,11.32,12.3,16.16,12.920000000000002,11.35,6.4,16.0684,0001539948,11530,12.4823,0,0,890226977.0,NY,GARDEN CITY,2440072.0,0.5533,0.1728,0.9364,2.94,241238477.0,24.091,Long-Term Focus,Investment Advisor,2013-02-07 05:00:00 UTC,890226977.0,United States
358123,UNITED BANK,770-567-7211,,,Micro,97.0,196729570.0,9.2784,37.1767,7.68,141.08,7.54,128.16,2017-02-10 05:00:00 UTC,28.74,99.44,25.31,92.82,8.06,14.81,13.04,,7.960000000000001,14.030000000000001,12.120000000000001,,11.0,19.1684,0001697791,30295,8.5292,0,0,181268757.0,GA,ZEBULON,264847.0,0.3149,0.1648,0.9427,-1.21,70014138.0,35.589,"Long-Term Focus,Low BETA Stock Focus",Banks,2017-02-10 05:00:00 UTC,181268757.0,United States
3018,UNITED BANK,3044248751,,,Small,156.0,837831866.0,10.2564,45.8287,4.47,290.8,5.5,366.54,2004-04-08 04:00:00 UTC,18.62,68.37,21.38,81.68,8.129999999999999,10.979999999999999,11.51,10.56,9.68,12.68,12.25,11.200000000000001,18.5,20.1554,0001286478,22182,5.1759,0,0,796600636.0,VA,VIENNA,680053.0,0.3514,0.1484,0.8138,-0.3,195383428.0,23.32,"Long-Term Focus,Low BETA Stock Focus",Banks,2004-04-08 04:00:00 UTC,796600636.0,United States
57682,"UNITED CAPITAL FINANCIAL ADVISORS, LLC",972-822-2055,,,Large,1130.0,12137318857.0,10.885,30.46,3.2,350.88,3.81,363.04,2009-05-11 04:00:00 UTC,14.51,54.29,16.28,62.76,3.54,9.06,8.61,7.85,4.77,10.23,9.13,8.469999999999999,22.5,24.1718,0001463217,75062,0.7165,6,1,12050975120.0,TX,IRVING,19564065.0,0.051,0.1364,0.7599,-4.61,6971340137.0,57.437,"FINANCE concentrated,Long-Term Focus,Low BETA Stock Focus",Investment Advisor,2009-05-11 04:00:00 UTC,12050975120.0,United States
108093,"UNITED CAPITAL FINANCIAL PARTNERS, LLC",972-822-2055,,,Large,1077.0,12137318857.0,6.4995,30.46,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,1.0,0.935,0001372312,75062,,6,1,0.0,TX,IRVING,0.0,,,,,6971340137.0,57.437,"","",,0.0,United States
419140,"UNITED CAPITAL MANAGEMENT OF KS, INC.",(785)823-7900,51,62,Small,85.0,436727281.0,17.5,41.4465,3.29,110.72,3.29,115.55,2018-10-09 04:00:00 UTC,49.21,113.37,48.88,121.9,10.299999999999999,16.37,,,11.09,17.28,,,6.3,11.7125,0001753219,67401,32.011,0,0,330826381.0,KS,SALINA,1458149.0,0.3414,0.2166,1.0527,-0.18,70771343.0,16.205,"","Investment Advisor,Hedge Fund",2018-10-09 04:00:00 UTC,330826381.0,United States
651549,UNITED COMMUNITY BANK,800-822-2651,,,Small,384.0,257464390.0,12.9213,36.468,4.65,19.08,4.38,22.33,2023-11-14 05:00:00 UTC,19.59,0.0,23.32,,,,,,,,,,1.6,1.8539,0002000314,29601,9.0293,0,0,236142443.0,SC,GREENVILLE,568214.0,0.2039,0.1573,0.7962,,87992077.0,34.176,"",Banks,2023-11-14 05:00:00 UTC,236142443.0,United States
7609,UNITED COMMUNITY BANKS INC,18008222651,,,Small,356.0,257464390.0,5.0562,36.468,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,2.4,2.9972,0000857855,29601,,0,0,0.0,SC,GREENVILLE,0.0,,,,,87992077.0,34.176,"",Banks,,0.0,United States
3022,UNITED SERVICES AUTOMOBILE ASSOCIATION,2104980600,34,33,Mid,467.0,4067259869.0,9.8501,39.9875,4.98,252.15,3.64,249.05,2001-05-14 04:00:00 UTC,20.28,63.72,15.05,55.62,6.11,10.36,10.290000000000001,10.0,2.97,9.25,9.62,9.67,5.8,15.0673,0001021249,78288,-9.8254,0,0,4510429823.0,TX,SAN ANTONIO,13058404.0,0.2615,0.1242,0.7186,-1.38,1254594432.0,30.846,"Long-Term Focus,Low BETA Stock Focus","",2001-05-14 04:00:00 UTC,4510429823.0,United States
392217,UNITED SUPER PTY LTD IN ITS CAPACITY AS TRUSTEE FOR THE CONSTRUCTION & BUILDING UNIONS SUPERANNUATION FUND,61429916934,,,Mid,45.0,2231984485.0,15.5556,52.3502,0.54,99.49,2.61,105.93,2018-02-13 05:00:00 UTC,22.93,86.36,24.53,92.11,4.99,13.26,,,5.220000000000001,13.950000000000001,,,11.2,12.4048,0001730896,VIC 3000,13.3612,0,0,1968914785.0,C3,MELBOURNE,4693473.0,0.1084,0.1985,1.0411,-5.31,0.0,0.0,Long-Term Focus,Trust,2018-02-13 05:00:00 UTC,1968914785.0,AUSTRALIA
3028,UNIVERSITY OF CHICAGO,(312) 595-1000,,,Micro,8.0,69307437.0,14.2857,100.0,1.75,344.36,0.88,127.76,2001-04-27 04:00:00 UTC,47.32,121.02,8.68,37.71,19.12,17.19,13.639999999999999,10.0,-0.5499999999999999,6.61,6.68,1.17,3.8571,3.8571,0000314957,60611,-3.7265,0,0,71990144.0,IL,CHICAGO,112981.0,0.7023,0.2289,0.8165,11.38,67487887.0,97.375,"","",2001-04-27 04:00:00 UTC,71990144.0,United States
661014,UNIVERSITY OF ILLINOIS FOUNDATION,217-333-0810,,,Small,4.0,270469982.0,25.0,100.0,2.23,1.61,3.7,2.8,2024-02-14 05:00:00 UTC,0.0,0.0,,,,,,,,,,,0.75,0.75,0001994249,61820,19.9359,0,0,225512108.0,IL,CHAMPAIGN,673498.0,-0.1597,0.1669,0.9657,,270469982.0,100.0,"","",2024-02-14 05:00:00 UTC,225512108.0,United States
463622,"UNIVERSITY OF MARYLAND FOUNDATION, INC.",301 445 2720,59,53,Micro,6.0,104073000.0,0.0,100.0,4.74,67.28,4.66,67.0,2020-02-13 05:00:00 UTC,23.73,0.0,23.88,,5.79,,,,5.970000000000001,,,,15.1667,15.1667,0001624050,20783,8.0077,0,0,96357000.0,MD,ADELPHI,0.0,0.1737,0.1684,0.9011,-3.51,101535000.0,97.561,"FINANCE concentrated,ETF Investor","",2020-02-13 05:00:00 UTC,96357000.0,United States
463474,"UNIVERSITY OF MASSACHUSETTS FOUNDATION, INC.",617-287-4678,,,Micro,4.0,240331228.0,0.0,100.0,6.71,30.16,6.04,50.45,2020-02-12 05:00:00 UTC,22.25,0.0,24.35,,-2.12,,,,3.05,,,,15.5,15.5,0001802874,02459,6.3826,0,0,225912148.0,MA,NEWTON,7060.0,-0.242,0.2043,1.0415,-12.22,240331228.0,100.0,"Mega-Cap Focus,FINANCE concentrated,ETF Investor","",2020-02-12 05:00:00 UTC,225912148.0,United States
48990,UNIVERSITY OF NOTRE DAME DU LAC,219-631-6593,,,Micro,2.0,74760466.0,50.0,100.0,34.27,424.88,10.44,257.59,2009-02-05 05:00:00 UTC,68.71,131.57,38.77,82.58,10.23,18.29,12.8,11.83,1.21,12.790000000000001,8.870000000000001,8.42,6.0,6.0,0000903514,46617-1403,-23.4663,0,0,97683092.0,IN,SOUTH BEND,638866.0,0.2901,0.253,1.106,-0.19,0.0,0.0,"Mega-Cap Focus,FINANCE concentrated","",2009-02-05 05:00:00 UTC,97683092.0,United States
624233,UNIVERSITY OF PITTSBURGH - OF THE COMMONWEALTH SYSTEM OF HIGHER EDUCATION,(412) 624-4024,,,Micro,2.0,95240778.0,0.0,100.0,5.89,15.57,8.57,16.22,2023-02-14 05:00:00 UTC,17.75,0.0,15.55,,,,,,,,,,5.0,5.0,0001896071,15260,2.0172,0,0,93357561.0,PA,PITTSBURGH,0.0,0.1303,0.1662,1.055,,95240778.0,100.0,"","",2023-02-14 05:00:00 UTC,93357561.0,United States
3029,UNIVERSITY OF TEXAS/TEXAS AM INVESTMENT MANAGEMENT COMPANY,5122251630,56,39,Micro,48.0,240921000.0,292.3077,99.9946,1.56,763.7,1.85,251.86,2001-05-10 04:00:00 UTC,23.16,12.86,11.1,-3.61,-15.340000000000002,2.45,1.41,3.61,-17.79,-0.73,2.2800000000000002,-2.5,6.8,9.0769,0001019231,78701,-0.6556,0,0,242511000.0,TX,AUSTIN,309115.0,-0.722,0.2523,1.3001,-26.67,226993000.0,94.219,FINANCE concentrated,"",2001-05-10 04:00:00 UTC,242511000.0,United States
624236,UNIVERSITY OF WISCONSIN FOUNDATION,608-308-5222,,,Micro,6.0,88621569.0,16.6667,100.0,1.86,47.68,4.13,36.61,2023-02-14 05:00:00 UTC,47.68,0.0,36.61,,,,,,,,,,2.3333,2.3333,0001697228,53703,47.458,0,0,60099520.0,WI,MADISON,954816.0,0.3311,0.3469,1.6662,,29148048.0,32.89,"","",2023-02-14 05:00:00 UTC,60099520.0,United States
3030,UNIVEST FINANCIAL CORP,2157212400,39,45,Small,140.0,355314954.0,22.1429,43.8692,5.11,379.43,5.6,256.61,2001-05-14 04:00:00 UTC,27.94,82.5,24.9,67.25,8.290000000000001,12.790000000000001,11.92,11.55,6.909999999999999,10.83,9.94,10.31,16.5,23.6947,0000102212,18964,5.08,0,0,338137626.0,PA,SOUDERTON,779082.0,0.329,0.1651,0.9934,-0.93,102691003.0,28.901,Long-Term Focus,"",2001-05-14 04:00:00 UTC,338137626.0,United States
501089,UNTITLED INVESTMENTS LP,212-390-9480,43,35,Small,21.0,437750410.0,38.0952,81.9999,1.23,-41.86,2.32,-32.91,2021-02-16 05:00:00 UTC,16.67,0.0,16.0,,-14.77,,,,-11.19,,,,2.2,5.5,0001808696,10011,50.379,0,0,291098098.0,NY,NEW YORK,4025023.0,-0.6722,0.2607,1.1806,-26.04,0.0,0.0,"INFORMATION TECHNOLOGY concentrated,Growth Investor,High BETA Stock Focus","Investment Advisor,Hedge Fund",2021-02-16 05:00:00 UTC,291098098.0,United States
660558,UP STRATEGIC WEALTH INVESTMENT ADVISORS LLC,412-586-2060,,,Micro,61.0,61121912.0,6.5574,61.6952,6.45,5.07,6.0,4.78,2024-02-13 05:00:00 UTC,0.0,0.0,,,,,,,,,,,1.0,0.95,0002011649,15222,11.5045,0,0,54815650.0,PA,PITTSBURGH,57335.0,-0.0941,0.1451,0.8204,,42475795.0,69.494,"",Investment Advisor,2024-02-13 05:00:00 UTC,54815650.0,United States
556666,"UPPER LEFT WEALTH MANAGEMENT, LLC",917-768-3390,,,Micro,65.0,107884737.0,21.0526,44.9451,6.04,4.24,6.51,4.77,2022-02-15 05:00:00 UTC,11.68,0.0,12.27,,,,,,,,,,3.9,7.2281,0001911228,33629,5.711,0,0,102056276.0,FL,TAMPA,583315.0,-0.1057,0.1399,0.6554,,105919513.0,98.178,"",Investment Advisor,2022-02-15 05:00:00 UTC,102056276.0,United States
661020,URBAN FINANCIAL ADVISORY CORP,3123790150,,,Micro,25.0,162876068.0,16.0,94.7618,4.71,3.96,5.35,4.31,2024-02-14 05:00:00 UTC,0.0,0.0,,,,,,,,,,,0.8,0.84,0002005378,60601,23.9653,0,0,131388465.0,IL,CHICAGO,1315809.0,-0.1161,0.1533,0.856,,162876068.0,100.0,"",Investment Advisor,2024-02-14 05:00:00 UTC,131388465.0,United States
362362,"URSA FUND MANAGEMENT, LLC",415-529-6040,,,Micro,44.0,48744607.0,63.6364,90.9551,-3.13,4.25,-2.09,267.45,2017-03-29 04:00:00 UTC,-10.73,-8.85,-5.07,249.96,-5.72,-1.8399999999999999,1.7999999999999998,,-11.450000000000001,28.470000000000002,22.23,,1.0,1.5652,0001693838,94526,-15.4088,2,5,57623748.0,CA,DANVILLE,6782032.0,-0.3223,0.2636,0.7469,-11.39,0.0,0.0,"Short-Term Focus,Low BETA Stock Focus","Investment Advisor,Hedge Fund",2017-03-29 04:00:00 UTC,57623748.0,United States
539679,US ASSET MANAGEMENT LLC,412-231-8209,,,Micro,133.0,111045000.0,7.5758,36.0106,6.04,15.21,7.06,19.49,2021-11-03 04:00:00 UTC,27.86,0.0,30.88,,,,,,,,,,0.9,0.9318,0001882673,15206,9.8466,0,0,101091000.0,PA,PITTSBURGH,41084.0,0.0988,0.2046,1.0591,,1245000.0,1.121,"",Investment Advisor,2021-11-03 04:00:00 UTC,101091000.0,United States
3032,US BANCORP DE,651-466-3000,,,Large,4176.0,71752348072.0,10.0575,34.2885,6.08,322.37,5.33,367.25,2001-05-14 04:00:00 UTC,25.63,84.74,23.77,88.25,6.99,13.059999999999999,10.79,9.82,7.57,13.489999999999998,10.93,9.82,22.9,40.7894,0000036104,55402-7020,6.1562,10,1,67591291349.0,MN,MINNEAPOLIS,49885854.0,0.2745,0.151,0.8787,-1.76,35293342672.0,49.188,"FINANCE concentrated,Long-Term Focus",Banks,2001-05-14 04:00:00 UTC,67591291349.0,United States
108052,US BANK NATIONAL ASSOCIATION,612-303-6000,,,Large,3797.0,59297815820.0,5.1093,29.4889,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,3.7,3.6229,0000830013,55402-7020,,10,1,0.0,MN,MINNEAPOLIS,0.0,,,,,23547802597.0,39.711,"",Banks,,0.0,United States
295992,"US FINANCIAL ADVISORS, LLC",761-849-9200,25,34,Small,81.0,288770055.0,11.1111,57.3033,3.48,93.93,4.19,117.82,2015-05-01 04:00:00 UTC,14.22,52.04,17.93,64.53,2.44,8.74,7.720000000000001,,4.04,10.47,9.1,,9.8,7.8148,0001640420,02184,7.6051,0,0,268360875.0,MA,BRAINTREE,127882.0,-0.0336,0.1208,0.7742,-5.13,273830883.0,94.827,"FINANCE concentrated,ETF Investor,Low BETA Stock Focus",Investment Advisor,2015-05-01 04:00:00 UTC,268360875.0,United States
288664,USA FINANCIAL FORMULAS,888-407-8198,33,31,Small,434.0,616800092.0,78.3333,77.4272,5.97,144.76,5.12,170.19,2015-02-12 05:00:00 UTC,28.0,52.32,24.97,57.18,3.2800000000000002,8.780000000000001,12.06,,2.7199999999999998,9.47,12.5,,0.8,2.5233,0001633716,49301,7.902,0,0,571629904.0,MI,ADA,2312876.0,0.0276,0.1555,0.8602,-5.11,489024226.0,79.284,"",Investment Advisor,2015-02-12 05:00:00 UTC,571629904.0,United States
396314,"USADVISORS WEALTH MANAGEMENT, LLC",9528290000,29,26,Small,145.0,264950000.0,19.708,33.4961,4.45,44.53,4.34,41.35,2018-03-28 04:00:00 UTC,20.81,42.47,21.65,38.51,3.36,7.340000000000001,,,4.1000000000000005,6.7299999999999995,,,3.8,8.5839,0001735605,55344,10.0035,0,0,240856000.0,MN,EDEN PRAIRIE,691246.0,0.0371,0.1387,0.6894,-4.88,248917000.0,93.949,"FINANCE concentrated,ETF Investor,Low BETA Stock Focus",Investment Advisor,2018-03-28 04:00:00 UTC,240856000.0,United States
288921,USCF ADVISERS LLC,510-522-9600,,,Micro,23.0,1055894.0,13.6364,89.9066,0.99,-14.48,-3.4,-28.8,2023-05-08 04:00:00 UTC,-14.48,0.0,-28.8,,,,,,,,,,1.4,1.9545,0001633971,94596,165.326,0,0,397961.0,CA,WALNUT CREEK,53927.0,-0.1852,0.4454,2.0397,,740520.0,70.132,"",Investment Advisor,2023-05-08 04:00:00 UTC,397961.0,United States
245821,USS INVESTMENT MANAGEMENT LTD,00442079720300,41,48,Large,561.0,12221173819.0,4.9911,27.7046,2.33,302.7,2.44,294.58,2013-10-24 04:00:00 UTC,24.04,94.44,23.3,88.86,8.73,14.219999999999999,12.72,12.61,7.9,13.56,12.53,12.49,6.3,15.31,0001587381,EC2R 8HP,8.8424,0,0,11228322375.0,X0,LONDON,13939110.0,0.3525,0.1663,0.9415,-0.39,264512351.0,2.164,Low BETA Stock Focus,"",2013-10-24 04:00:00 UTC,11228322375.0,UNITED KINGDOM
192073,UTAH RETIREMENT SYSTEMS,801-366-7460,,,Mid,994.0,8552341990.0,3.0181,28.3991,5.89,325.49,6.88,417.61,2012-11-15 05:00:00 UTC,36.42,119.99,35.52,155.77,12.13,17.080000000000002,14.6,12.839999999999998,14.330000000000002,20.66,17.66,15.22,19.7,32.4198,0001548392,84102,8.9167,0,0,7852183693.0,UT,SALT LAKE CITY,2344668.0,0.508,0.1833,1.0114,2.33,53910652.0,0.63,"Long-Term Focus,Index Clone","",2012-11-15 05:00:00 UTC,7852183693.0,United States
256234,V-SCIENCES INVESTMENTS PTE LTD,0116568286762,,,Small,7.0,1389945640.0,0.0,100.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,3.7143,4.0,0001379350,238891,,0,0,0.0,U0,SINGAPORE,0.0,,,,,0.0,0.0,"","",,0.0,SINGAPORE
631610,V-SQUARE QUANTITATIVE MANAGEMENT LLC,3128727281,,,Small,583.0,714775447.0,2.916,40.8889,1.6,21.78,1.16,29.04,2023-04-24 04:00:00 UTC,21.78,0.0,29.04,,,,,,,,,,3.1,2.7897,0001943239,60607,26.3714,0,0,565614846.0,IL,CHICAGO,1018699.0,0.304,0.135,0.8254,,30687930.0,4.293,"",Investment Advisor,2023-04-24 04:00:00 UTC,565614846.0,United States
669518,V2 FINANCIAL GROUP LLC,6303644529,81,67,Micro,75.0,146558807.0,,71.9009,-4.07,40.6,-1.71,46.61,2024-05-09 04:00:00 UTC,6.73,0.0,14.55,,8.690000000000001,,,,10.05,,,,0.0,0.0,0002022843,60565,-49.0344,0,0,287564308.0,IL,NAPERVILLE,1466594.0,0.3262,0.1784,0.5862,1.72,94796827.0,64.682,"Mega-Cap Focus,FINANCE concentrated,ETF Investor",Investment Advisor,2024-05-09 04:00:00 UTC,287564308.0,United States
145907,"V3 CAPITAL MANAGEMENT, L.P.",2124217548,82,55,Small,14.0,327720934.0,50.0,100.0,-0.18,440.05,0.71,186.47,2011-08-12 04:00:00 UTC,0.79,57.62,3.35,9.37,6.75,9.53,8.959999999999999,9.89,-1.24,1.81,3.04,4.2299999999999995,3.6,3.6,0001524493,10606,-9.876,0,0,363633259.0,NY,WHITE PLAINS,11691262.0,0.1049,0.3678,1.2182,-4.89,0.0,0.0,"REAL ESTATE concentrated,Conservative Investor,Low BETA Stock Focus","Investment Advisor,Hedge Fund",2011-08-12 04:00:00 UTC,363633259.0,United States
622465,VALENCE8 US LP,617-233-0428,,,Micro,9.0,191750533.0,0.0,100.0,7.73,18.63,6.51,19.05,2023-01-31 05:00:00 UTC,19.7,0.0,20.77,,,,,,,,,,3.6667,3.8889,0001943819,02139,11.9632,0,0,171262125.0,MA,CAMBRIDGE,252761.0,0.2327,0.1339,0.8845,,191750533.0,100.0,"","Investment Advisor,Hedge Fund",2023-01-31 05:00:00 UTC,171262125.0,United States
383112,"VALEO FINANCIAL ADVISORS, LLC",3172186000,48,53,Mid,722.0,2790463199.0,16.7916,51.7099,7.1,115.06,5.15,102.45,2017-11-14 05:00:00 UTC,29.73,103.12,24.81,94.57,9.31,15.229999999999999,,,8.12,14.24,,,15.7,14.6402,0001722641,46032,12.6607,4,10,2476873243.0,IN,CARMEL,6249442.0,0.4111,0.1575,0.8981,0.34,1617732197.0,57.974,"FINANCE concentrated,Long-Term Focus",Investment Advisor,2017-11-14 05:00:00 UTC,2476873243.0,United States
49521,"VALIANT CAPITAL MANAGEMENT, L.P.",415-659-7226,42,45,Small,37.0,1578876588.0,45.9459,69.5455,0.25,644.67,6.03,1425.36,2009-02-10 05:00:00 UTC,29.26,36.94,32.72,49.31,-10.17,6.49,2.69,3.7199999999999998,-9.47,8.35,6.5600000000000005,8.61,2.6,6.7188,0001452689,94111,-22.7106,4,4,2042811266.0,CA,SAN FRANCISCO,19675694.0,-0.4845,0.2656,1.2609,-21.81,659555070.0,41.774,"","Investment Advisor,Hedge Fund",2009-02-10 05:00:00 UTC,2042811266.0,United States
3035,VALICENTI ADVISORY SERVICES INC,6077342665,48,58,Small,95.0,359015000.0,30.8642,48.3712,6.37,723.57,6.49,655.67,2001-05-08 04:00:00 UTC,23.73,116.52,25.14,119.98,8.5,16.71,13.489999999999998,12.959999999999999,8.66,17.080000000000002,14.45,13.94,18.6,28.3951,0001080201,14901,9.1095,0,0,329041000.0,NY,ELMIRA,848001.0,0.3483,0.1627,0.9392,-0.56,78665000.0,21.911,Long-Term Focus,Investment Advisor,2001-05-08 04:00:00 UTC,329041000.0,United States
79854,"VALINOR CAPITAL PARTNERS OFFSHORE MASTER FUND, L.P.",212-918-5245,,,Micro,1.0,65944891.0,0.0,100.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,4.0,4.0,0001452938,KY1-9008,,0,0,0.0,E9,"GEORGE TOWN, GRAND CAYMAN",0.0,,,,,0.0,0.0,"","",,0.0,CAYMAN ISLANDS
79681,"VALINOR CAPITAL PARTNERS, L.P.",212-918-5226,,,Micro,1.0,14459826.0,0.0,100.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,4.0,4.0,0001401387,10174,,0,0,0.0,NY,NEW YORK,0.0,,,,,0.0,0.0,"",Hedge Fund,,0.0,United States
3036,"VALINOR MANAGEMENT, L.P.",212-918-5245,,,Micro,1.0,80404717.0,0.0,100.0,33.58,1594.06,33.58,1559.06,2008-02-12 05:00:00 UTC,27.57,540.44,27.57,527.17,54.230000000000004,44.98,33.35,23.669999999999998,54.230000000000004,44.37,32.53,22.919999999999998,5.0,5.0,0001401388,10174,12.4721,0,0,71488572.0,NY,NEW YORK,831362.0,0.4464,1.1496,1.2771,35.36,0.0,0.0,"","Investment Advisor,Hedge Fund",2008-02-12 05:00:00 UTC,71488572.0,United States
505772,"VALLEY BROOK CAPITAL GROUP, INC.",724-941-8625,45,61,Micro,123.0,125140957.0,11.8644,37.3648,4.41,30.25,3.44,38.54,2021-03-19 04:00:00 UTC,20.67,0.0,20.23,,5.79,,,,8.18,,,,9.6,10.1017,0001851418,15367,8.9975,0,0,114810874.0,PA,VENETIA,162201.0,0.1886,0.1551,0.7952,-2.63,3502428.0,2.799,Low BETA Stock Focus,Investment Advisor,2021-03-19 04:00:00 UTC,114810874.0,United States
660737,"VALLEY FINANCIAL GROUP, INC.",215-947-9190,,,Micro,59.0,131423930.0,11.8644,68.989,3.1,2.6,3.77,3.04,2024-02-14 05:00:00 UTC,0.0,0.0,,,,,,,,,,,0.9,0.9455,0002010327,19002,2.7993,0,0,127845132.0,PA,AMBLER,337462.0,-0.2415,0.0951,0.5315,,125520142.0,95.508,"",Investment Advisor,2024-02-14 05:00:00 UTC,127845132.0,United States
